"method","sim_id","fold","c_index","auprc","mrr","ef_at_1pct","ef_at_5pct","ef_at_10pct","precision_at_1pct","precision_at_5pct","precision_at_10pct","recall_at_1pct","recall_at_5pct","recall_at_10pct","mcc_at_1pct","mcc_at_5pct","mcc_at_10pct","runtime","n","p","n_main","n_int","beta_main","beta_int","censparam","lambda"
"LASSO-Cox",1,2,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,37.1379999999999,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,3,NA,0.619520160015175,1,50,16,10,0.5,0.16,0.1,0.5,0.8,1,0.494949494949495,0.345857231933037,0.301511344577764,4.54099999999971,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,3,NA,0.169802934752269,1,20,10,6,0.2,0.1,0.06,0.2,0.5,0.6,0.191919191919192,0.207514339159822,0.167506302543202,6.75999999999976,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,3,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,73.8739999999998,200,1000,10,0,0.2,0,NA,NA
"Cox",1,3,NA,0.712487188191602,1,60,18,10,0.6,0.18,0.1,0.6,0.9,1,0.595959595959596,0.391971529524109,0.301511344577764,7.2819999999997,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,3,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,22.6019999999999,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,4,NA,0.775303920233213,1,80,16,9,0.8,0.16,0.09,0.8,0.8,0.9,0.797979797979798,0.345857231933037,0.268010084069123,7.89100000000008,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,4,NA,0.204825955214468,1,30,10,6,0.3,0.1,0.06,0.3,0.5,0.6,0.292929292929293,0.207514339159822,0.167506302543202,12.2940000000003,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,4,NA,0.0157192147103475,0.0909090909090909,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,64.4530000000004,200,1000,10,0,0.2,0,NA,NA
"Cox",1,4,NA,0.76792728537033,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,10.9200000000001,200,1000,10,0,0.2,0,NA,NA
"SVM",1,4,NA,0.790234747742281,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,47.8040000000001,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,4,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,7.21799999999985,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,5,NA,0.683543887477111,1,60,18,9,0.6,0.18,0.09,0.6,0.9,0.9,0.595959595959596,0.391971529524109,0.268010084069123,9.5600000000004,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,5,NA,0.225387817292585,1,20,8,5,0.2,0.08,0.05,0.2,0.4,0.5,0.191919191919192,0.161400041568751,0.134005042034562,8.11300000000028,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,5,NA,0.0128543093967855,0.0416666666666667,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,107.043,200,1000,10,0,0.2,0,NA,NA
"Cox",1,5,NA,0.678699882349741,1,50,18,10,0.5,0.18,0.1,0.5,0.9,1,0.494949494949495,0.391971529524109,0.301511344577764,14.1170000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,5,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,40.4580000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,6,NA,0.746286484489861,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,10.8419999999996,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,6,NA,0.223451050520266,1,20,6,5,0.2,0.06,0.05,0.2,0.3,0.5,0.191919191919192,0.115285743977679,0.134005042034562,11.3580000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,6,NA,0.00930620932327478,0.04,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,46.4850000000001,200,1000,10,0,0.2,0,NA,NA
"Cox",1,6,NA,0.752113521601951,1,60,18,9,0.6,0.18,0.09,0.6,0.9,0.9,0.595959595959596,0.391971529524109,0.268010084069123,6.846,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,6,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,46.0720000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,7,NA,0.69313098390176,1,60,16,9,0.6,0.16,0.09,0.6,0.8,0.9,0.595959595959596,0.345857231933037,0.268010084069123,32.6669999999999,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,7,NA,0.202491502078552,1,30,10,5,0.3,0.1,0.05,0.3,0.5,0.5,0.292929292929293,0.207514339159822,0.134005042034562,23.5209999999997,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,7,NA,0.00928629074185038,0.0384615384615385,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,87.5459999999998,200,1000,10,0,0.2,0,NA,NA
"Cox",1,7,NA,0.791836434716608,1,60,18,9,0.6,0.18,0.09,0.6,0.9,0.9,0.595959595959596,0.391971529524109,0.268010084069123,7.85300000000007,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,7,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,66.5749999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,8,NA,0.657797188358492,1,60,16,9,0.6,0.16,0.09,0.6,0.8,0.9,0.595959595959596,0.345857231933037,0.268010084069123,51.6799999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,8,NA,0.165829125068006,1,20,8,4,0.2,0.08,0.04,0.2,0.4,0.4,0.191919191919192,0.161400041568751,0.100503781525921,9.10500000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,8,NA,0.0225259559406308,0.142857142857143,10,4,3,0.1,0.04,0.03,0.1,0.2,0.3,0.0909090909090909,0.0691714463866075,0.0670025210172808,41.6010000000001,200,1000,10,0,0.2,0,NA,NA
"Cox",1,8,NA,0.742356330867248,1,60,18,9,0.6,0.18,0.09,0.6,0.9,0.9,0.595959595959596,0.391971529524109,0.268010084069123,7.39000000000033,200,1000,10,0,0.2,0,NA,NA
"SVM",1,8,NA,0.692165437187823,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,88.9290000000001,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,8,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,59.0720000000006,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,9,NA,0.740083069838033,1,70,16,9,0.7,0.16,0.09,0.7,0.8,0.9,0.696969696969697,0.345857231933037,0.268010084069123,8.66600000000017,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,9,NA,0.264107423003712,1,30,8,6,0.3,0.08,0.06,0.3,0.4,0.6,0.292929292929293,0.161400041568751,0.167506302543202,21.5780000000004,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,9,NA,0.00974968548860037,0.142857142857143,40,20,10,0.4,0.2,0.1,0.4,1,1,0.393939393939394,0.438085827115181,0.301511344577764,43.5780000000004,200,1000,10,0,0.2,0,NA,NA
"Cox",1,9,NA,0.753852573031394,1,60,18,9,0.6,0.18,0.09,0.6,0.9,0.9,0.595959595959596,0.391971529524109,0.268010084069123,5.75200000000041,200,1000,10,0,0.2,0,NA,NA
"SVM",1,9,NA,0.785512709840511,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,52.4160000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,9,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,40.3389999999999,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",1,10,NA,0.799001185586535,1,80,16,9,0.8,0.16,0.09,0.8,0.8,0.9,0.797979797979798,0.345857231933037,0.268010084069123,8.48099999999977,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",1,10,NA,0.210145248735245,1,30,8,5,0.3,0.08,0.05,0.3,0.4,0.5,0.292929292929293,0.161400041568751,0.134005042034562,32.4799999999996,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",1,10,NA,0.0161643382458307,0.1,10,2,2,0.1,0.02,0.02,0.1,0.1,0.2,0.0909090909090909,0.0230571487955358,0.0335012605086404,49.3789999999999,200,1000,10,0,0.2,0,NA,NA
"Cox",1,10,NA,0.785523011462748,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,6.85000000000036,200,1000,10,0,0.2,0,NA,NA
"SVM",1,10,NA,0.801973325861323,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,30.6149999999998,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",1,10,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,43.5219999999999,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,1,NA,0.707880695959078,1,70,16,8,0.7,0.16,0.08,0.7,0.8,0.8,0.696969696969697,0.345857231933037,0.234508823560483,17.4470000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,1,NA,0.239272335469312,1,20,8,6,0.2,0.08,0.06,0.2,0.4,0.6,0.191919191919192,0.161400041568751,0.167506302543202,5.82700000000023,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,1,NA,0.0152587179468668,0.0232558139534884,0,4,10,0,0.04,0.1,0,0.2,1,-0.0101010101010101,0.0691714463866075,0.301511344577764,50.2730000000001,200,1000,10,0,0.2,0,NA,NA
"Cox",2,1,NA,0.617136517448163,1,60,16,8,0.6,0.16,0.08,0.6,0.8,0.8,0.595959595959596,0.345857231933037,0.234508823560483,3.27300000000014,200,1000,10,0,0.2,0,NA,NA
"SVM",2,1,NA,0.776914951528882,1,80,16,9,0.8,0.16,0.09,0.8,0.8,0.9,0.797979797979798,0.345857231933037,0.268010084069123,56.558,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,1,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,17.5769999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,2,NA,0.7243535945613,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,4.37800000000016,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,2,NA,0.222645167021717,1,20,8,7,0.2,0.08,0.07,0.2,0.4,0.7,0.191919191919192,0.161400041568751,0.201007563051842,4.01099999999997,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,2,NA,0.0096881248587651,0.111111111111111,20,20,10,0.2,0.2,0.1,0.2,1,1,0.191919191919192,0.438085827115181,0.301511344577764,39.4760000000001,200,1000,10,0,0.2,0,NA,NA
"Cox",2,2,NA,0.801753683527378,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,29.7659999999996,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,2,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,87.1949999999997,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,3,NA,0.738532208404821,1,60,20,10,0.6,0.2,0.1,0.6,1,1,0.595959595959596,0.438085827115181,0.301511344577764,8.28399999999965,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,3,NA,0.22129528319062,1,20,6,5,0.2,0.06,0.05,0.2,0.3,0.5,0.191919191919192,0.115285743977679,0.134005042034562,14.1089999999999,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,3,NA,0.00911993898503098,0.0285714285714286,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,63.1669999999999,200,1000,10,0,0.2,0,NA,NA
"Cox",2,3,NA,0.692487492306627,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,7.40200000000004,200,1000,10,0,0.2,0,NA,NA
"SVM",2,3,NA,0.801555820154413,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,48.585,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,3,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,33.0030000000002,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,4,NA,0.717241006377056,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,5.50599999999986,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,4,NA,0.219046666288932,1,20,8,5,0.2,0.08,0.05,0.2,0.4,0.5,0.191919191919192,0.161400041568751,0.134005042034562,6.58100000000013,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,4,NA,0.0118087816596861,0.0294117647058824,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,57.2949999999996,200,1000,10,0,0.2,0,NA,NA
"Cox",2,4,NA,0.679053456829338,1,60,18,10,0.6,0.18,0.1,0.6,0.9,1,0.595959595959596,0.391971529524109,0.301511344577764,3.22499999999991,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,4,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,52.748,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,5,NA,0.663598510634685,1,60,16,9,0.6,0.16,0.09,0.6,0.8,0.9,0.595959595959596,0.345857231933037,0.268010084069123,4.07000000000016,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,5,NA,0.223636265039975,1,20,6,4,0.2,0.06,0.04,0.2,0.3,0.4,0.191919191919192,0.115285743977679,0.100503781525921,3.68599999999969,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,5,NA,0.0413418587073243,0.5,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,27.962,200,1000,10,0,0.2,0,NA,NA
"Cox",2,5,NA,0.653079660022736,1,70,16,9,0.7,0.16,0.09,0.7,0.8,0.9,0.696969696969697,0.345857231933037,0.268010084069123,11.9900000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,5,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,83.0230000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,6,NA,0.731680519094801,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,18.6089999999999,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,6,NA,0.215642694106424,1,20,6,5,0.2,0.06,0.05,0.2,0.3,0.5,0.191919191919192,0.115285743977679,0.134005042034562,3.84699999999975,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,6,NA,0.00978266622728981,0.166666666666667,50,20,10,0.5,0.2,0.1,0.5,1,1,0.494949494949495,0.438085827115181,0.301511344577764,40.8580000000002,200,1000,10,0,0.2,0,NA,NA
"Cox",2,6,NA,0.701067231274568,1,60,18,10,0.6,0.18,0.1,0.6,0.9,1,0.595959595959596,0.391971529524109,0.301511344577764,11.752,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,6,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,58.721,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,7,NA,0.703324615416828,1,60,18,10,0.6,0.18,0.1,0.6,0.9,1,0.595959595959596,0.391971529524109,0.301511344577764,14.942,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,7,NA,0.217196693445824,1,20,6,5,0.2,0.06,0.05,0.2,0.3,0.5,0.191919191919192,0.115285743977679,0.134005042034562,11.8049999999998,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,7,NA,0.020212688851224,0.0714285714285714,0,4,10,0,0.04,0.1,0,0.2,1,-0.0101010101010101,0.0691714463866075,0.301511344577764,47.556,200,1000,10,0,0.2,0,NA,NA
"Cox",2,7,NA,0.703685385829575,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,7.98000000000002,200,1000,10,0,0.2,0,NA,NA
"SVM",2,7,NA,0.783605392700894,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,61.567,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,7,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,37.009,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,8,NA,0.597425252629733,1,40,18,10,0.4,0.18,0.1,0.4,0.9,1,0.393939393939394,0.391971529524109,0.301511344577764,8.60399999999981,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,8,NA,0.21616652936228,1,20,6,3,0.2,0.06,0.03,0.2,0.3,0.3,0.191919191919192,0.115285743977679,0.0670025210172808,9.72899999999981,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,8,NA,0.00963114272156024,0.0909090909090909,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,52.6480000000001,200,1000,10,0,0.2,0,NA,NA
"Cox",2,8,NA,0.639945654839617,1,60,20,10,0.6,0.2,0.1,0.6,1,1,0.595959595959596,0.438085827115181,0.301511344577764,4.74099999999999,200,1000,10,0,0.2,0,NA,NA
"SVM",2,8,NA,0.789265887944771,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,53.4400000000001,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,8,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,20.3780000000002,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,9,NA,0.68085151326295,1,60,20,10,0.6,0.2,0.1,0.6,1,1,0.595959595959596,0.438085827115181,0.301511344577764,5.29899999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,9,NA,0.214466406460029,1,20,6,3,0.2,0.06,0.03,0.2,0.3,0.3,0.191919191919192,0.115285743977679,0.0670025210172808,9.68199999999979,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,9,NA,0.0263162280553766,0.2,10,4,10,0.1,0.04,0.1,0.1,0.2,1,0.0909090909090909,0.0691714463866075,0.301511344577764,67.8780000000002,200,1000,10,0,0.2,0,NA,NA
"Cox",2,9,NA,0.639056712086107,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,3.70699999999988,200,1000,10,0,0.2,0,NA,NA
"SVM",2,9,NA,0.729567879612066,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,55.2719999999999,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,9,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,32.6419999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",2,10,NA,0.737261506234415,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,14.4380000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",2,10,NA,0.210477399988351,1,20,4,3,0.2,0.04,0.03,0.2,0.2,0.3,0.191919191919192,0.0691714463866075,0.0670025210172808,5.05999999999995,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",2,10,NA,0.00930620932327478,0.04,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,70.4839999999999,200,1000,10,0,0.2,0,NA,NA
"Cox",2,10,NA,0.63255929658622,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,4.81400000000031,200,1000,10,0,0.2,0,NA,NA
"SVM",2,10,NA,0.719826848732078,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,40.3710000000001,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",2,10,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,84.7579999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",3,1,NA,0.864726039817607,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,7.23099999999977,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",3,1,NA,0.156056430126988,1,30,10,6,0.3,0.1,0.06,0.3,0.5,0.6,0.292929292929293,0.207514339159822,0.167506302543202,18.7600000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",3,1,NA,0.0191230653259273,0.142857142857143,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,59.2539999999999,200,1000,10,0,0.2,0,NA,NA
"Cox",3,1,NA,0.704354371432483,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,5.72400000000016,200,1000,10,0,0.2,0,NA,NA
"SVM",3,1,NA,0.833965247806204,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,67.384,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",3,1,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,9.64300000000003,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",3,2,NA,0.851268126148342,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,8.11000000000013,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",3,2,NA,0.331921710373982,1,30,10,7,0.3,0.1,0.07,0.3,0.5,0.7,0.292929292929293,0.207514339159822,0.201007563051842,10.0659999999998,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",3,2,NA,0.00938941628375091,0.0476190476190476,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,29.433,200,1000,10,0,0.2,0,NA,NA
"Cox",3,2,NA,0.819082225688899,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,4.06100000000015,200,1000,10,0,0.2,0,NA,NA
"SVM",3,2,NA,0.878155879757404,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,16.6500000000001,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",3,2,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,19.0630000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",3,3,NA,0.790520413765505,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,13.8150000000001,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",3,3,NA,0.163745557572622,1,30,10,6,0.3,0.1,0.06,0.3,0.5,0.6,0.292929292929293,0.207514339159822,0.167506302543202,9.1880000000001,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",3,3,NA,0.0156460199889393,0.0769230769230769,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,26.4280000000003,200,1000,10,0,0.2,0,NA,NA
"Cox",3,3,NA,0.708685075214884,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,2.35099999999966,200,1000,10,0,0.2,0,NA,NA
"SVM",3,3,NA,0.814900860926855,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,23.9450000000002,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",3,3,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,71.0209999999997,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",3,4,NA,0.87143108678519,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,4.32000000000016,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",3,4,NA,0.324466673881434,1,30,12,7,0.3,0.12,0.07,0.3,0.6,0.7,0.292929292929293,0.253628636750894,0.201007563051842,6.16899999999987,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",3,4,NA,0.0165654853179048,0.1,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,45.7629999999999,200,1000,10,0,0.2,0,NA,NA
"Cox",3,4,NA,0.75725692166902,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,5.68200000000024,200,1000,10,0,0.2,0,NA,NA
"SVM",3,4,NA,0.871611745384742,1,90,18,9,0.9,0.18,0.09,0.9,0.9,0.9,0.898989898989899,0.391971529524109,0.268010084069123,28.0259999999998,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",3,4,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,43.8470000000002,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",3,5,NA,0.836471163590768,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,5.25099999999975,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",3,5,NA,0.25058986000798,1,20,14,8,0.2,0.14,0.08,0.2,0.7,0.8,0.191919191919192,0.299742934341966,0.234508823560483,10.6029999999996,200,1000,10,0,0.2,0,NA,NA
"LASSO-sNPDR",3,5,NA,0.0232720140850509,0.2,50,20,10,0.5,0.2,0.1,0.5,1,1,0.494949494949495,0.438085827115181,0.301511344577764,69.3629999999998,200,1000,10,0,0.2,0,NA,NA
"Cox",3,5,NA,0.712373779602312,1,60,18,9,0.6,0.18,0.09,0.6,0.9,0.9,0.595959595959596,0.391971529524109,0.268010084069123,6.79500000000007,200,1000,10,0,0.2,0,NA,NA
"LASSO-Cox",3,5,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,12.0060000000003,200,1000,10,0,0.2,0,NA,NA
"sNPDR-signed",3,6,NA,0.79582111054758,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,16.3339999999998,200,1000,10,0,0.2,0,NA,NA
"sNPDR-absolute",3,6,NA,0.13261571769392,1,20,8,6,0.2,0.08,0.06,0.2,0.4,0.6,0.191919191919192,0.161400041568751,0.167506302543202,10.9969999999998,200,1000,10,0,0.2,0,NA,NA
