"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"CDK19.2",0.527261319232152,0.0220568844274479,23.9046144965071,2.74236128722305e-126,"CDK19.2",5.48472257444611e-122
"GOPC",0.526165646366502,0.0248168482853837,21.2019528151121,9.16150737078974e-100,"GOPC",1.83230147415795e-95
"LOC100507880",0.525647228611421,0.0240508854912545,21.855628924871,6.87182344350252e-106,"LOC100507880",1.37436468870051e-101
"LINGO2",0.52510507063302,0.0223944164598943,23.4480354321096,1.38434175620043e-121,"LINGO2",2.76868351240086e-117
"LOC285074",0.524863537875316,0.0246969448471671,21.2521646350731,3.14812297761683e-100,"LOC285074",6.29624595523365e-96
"CCDC88A.3",0.524547343947956,0.0189144197258224,27.7326691250185,2.81993500138407e-169,"CCDC88A.3",5.63987000276813e-165
"LYSMD3",0.522862003364637,0.0243941912715183,21.4338732342035,6.45780650634051e-102,"LYSMD3",1.2915613012681e-97
"CDC23",0.521412113202751,0.0264068138589602,19.7453625411847,8.79315420030136e-87,"CDC23",1.75863084006027e-82
"CUL4A",0.521220867681122,0.0263278924176746,19.7972879641218,3.14158053529965e-87,"CUL4A",6.2831610705993e-83
"MYST4.3",0.521111286009698,0.022958560222673,22.6979079243422,4.69826239294152e-114,"MYST4.3",9.39652478588305e-110
"LGALS14",0.517715847516914,0.0240720121068384,21.506961911582,1.33998140634691e-102,"LGALS14",2.67996281269381e-98
"PSTK",0.516979131362686,0.0187041208412837,27.6398519743099,3.69593044840053e-168,"PSTK",7.39186089680106e-164
"LOC148189",0.516899576617709,0.0255373111647814,20.2409554115692,4.26814779363766e-91,"LOC148189",8.53629558727533e-87
"UPF3A.2",0.516559164788769,0.0234665166608486,22.0126051196424,2.18093364468938e-107,"UPF3A.2",4.36186728937876e-103
"APBA2.1",0.51596830729525,0.0224535631592895,22.979350922385,7.49997148875103e-117,"APBA2.1",1.49999429775021e-112
"CSE1L.1",0.515630464126559,0.0262749495352045,19.6244131101257,9.5675518991562e-86,"CSE1L.1",1.91351037983124e-81
"B3GNT9",0.515393655566479,0.0273180723008733,18.8663991327822,2.15491303804016e-79,"B3GNT9",4.30982607608032e-75
"KIAA0141.2",0.515175524635877,0.0247238317271012,20.8372039707407,1.99135008438382e-96,"KIAA0141.2",3.98270016876764e-92
"KHDRBS1.2",0.515156976204709,0.0224918117131593,22.9042009943248,4.21922006182743e-116,"KHDRBS1.2",8.43844012365486e-112
"PLEKHA1.1",0.513249596759134,0.0236781277816308,21.6761055389399,3.44855398709032e-104,"PLEKHA1.1",6.89710797418065e-100
"HIF3A.2",0.512992265917921,0.0241225563950288,21.2660821480612,2.34030315397799e-100,"HIF3A.2",4.68060630795598e-96
"CDK7",0.512891656656966,0.0225267922714894,22.7680732558668,9.5032641936938e-115,"CDK7",1.90065283873876e-110
"EIF4G3.3",0.512869041025952,0.0231135367644391,22.1891200058581,4.3746982772438e-109,"EIF4G3.3",8.74939655448759e-105
"HIF3A.3",0.51278810331728,0.0258015111576555,19.8743438004069,6.78680681613372e-88,"HIF3A.3",1.35736136322674e-83
"CDC16.2",0.512616393895889,0.0235028116720245,21.8108539969309,1.83027909541694e-105,"CDC16.2",3.66055819083387e-101
"ANKRD10.1",0.512189998159252,0.0198982141964291,25.7405007858026,4.11802055865888e-146,"ANKRD10.1",8.23604111731777e-142
"NEFL.2",0.511768964642474,0.0268132615599676,19.0864122776675,3.27504369646764e-81,"NEFL.2",6.55008739293528e-77
"ABCC5.1",0.510760369957951,0.0254321781603541,20.0832334036637,1.03437823276967e-89,"ABCC5.1",2.06875646553934e-85
"TNPO1.5",0.510635751434346,0.0284582305159526,17.943341598421,5.41016825527288e-72,"TNPO1.5",1.08203365105458e-67
"PDS5B.3",0.50658060283879,0.026495470508805,19.1195171518257,1.73708143332654e-81,"PDS5B.3",3.47416286665309e-77
"KIF2A",0.506120108726879,0.0254440118438889,19.891521503455,4.81905482759011e-88,"KIF2A",9.63810965518021e-84
"PAPOLG.2",0.505874099993276,0.0200250722543556,25.2620361898192,8.35288443831002e-141,"PAPOLG.2",1.670576887662e-136
"EXOC6B.1",0.504733472252651,0.0287070537434906,17.5822108657563,3.37168920334872e-69,"EXOC6B.1",6.74337840669743e-65
"TMCC1",0.504022221161162,0.0285331613798775,17.6644366339516,7.8795551916709e-70,"TMCC1",1.57591103833418e-65
"GCC2",0.503989986062308,0.0283532722428351,17.7753728651079,1.09666164644804e-70,"GCC2",2.19332329289608e-66
"TP53BP2",0.502562053333968,0.0244886923398971,20.5222086323977,1.36373957753314e-93,"TP53BP2",2.72747915506628e-89
"SNX21",0.502424636015169,0.0203841745425947,24.6477793331932,3.88752199462989e-134,"SNX21",7.77504398925978e-130
"FAM13B",0.502391931953795,0.0256823531457422,19.5617562418374,3.27597343833521e-85,"FAM13B",6.55194687667043e-81
"ASCC1.1",0.502284042764436,0.0254816510045592,19.7115972852217,1.71468327235787e-86,"ASCC1.1",3.42936654471574e-82
"CUX1.2",0.502193677611021,0.0271666970390456,18.4856361776052,2.69501557921926e-76,"CUX1.2",5.39003115843851e-72
"CIAO1",0.501365891290373,0.0292811700415955,17.1224678036484,1.00905481065489e-65,"CIAO1",2.01810962130979e-61
"CSRNP2",0.500957152323369,0.0251563172615813,19.9137714441386,3.09142684706856e-88,"CSRNP2",6.18285369413712e-84
"FAM165B.2",0.500797461581564,0.0257281438188637,19.4649666570343,2.17636179171997e-84,"FAM165B.2",4.35272358343994e-80
"CYTH3.1",0.499672582642087,0.0209275672392458,23.8762860933517,5.40205417535187e-126,"CYTH3.1",1.08041083507037e-121
"SARS2",0.499484322630522,0.017414879371048,28.6814689891511,6.49683809185489e-181,"SARS2",1.29936761837098e-176
"IGF2BP2.1",0.499076166281691,0.0242819227935772,20.5534038850375,7.17513698277222e-94,"IGF2BP2.1",1.43502739655444e-89
"PAK4.2",0.498564154588757,0.0257411095208474,19.36840190144,1.4261580016274e-83,"PAK4.2",2.85231600325481e-79
"KIF2A.1",0.497964407466427,0.0239616058467518,20.7817627354024,6.32916535825644e-96,"KIF2A.1",1.26583307165129e-91
"BMPR1A.1",0.497506422666292,0.0217956126462624,22.8259893741324,2.53144161418474e-115,"BMPR1A.1",5.06288322836948e-111
"CAMLG",0.497168504446668,0.0266462549448822,18.6581005651662,1.0852060403618e-77,"CAMLG",2.17041208072359e-73
"RARB",0.49661150858235,0.0235397579855484,21.0967125867322,8.52617032471039e-99,"RARB",1.70523406494208e-94
"VTI1B.2",0.495808752698383,0.0274817836463658,18.0413600179095,9.22455407357299e-73,"VTI1B.2",1.8449108147146e-68
"ANKMY2",0.495502393028953,0.0235054934037443,21.0802804484003,1.20666460424537e-98,"ANKMY2",2.41332920849074e-94
"CWC27",0.495268386083594,0.0239305403472467,20.6960803599479,3.75713174578066e-95,"CWC27",7.51426349156133e-91
"ZMIZ1",0.494483927802516,0.02079614575864,23.7776717638689,5.68596047395857e-125,"ZMIZ1",1.13719209479171e-120
"MAPK8.4",0.494442175288594,0.026733620583787,18.4951444844121,2.25935735416484e-76,"MAPK8.4",4.51871470832968e-72
"ANKRD13A",0.493533217684179,0.0230101609828037,21.4484904322492,4.71713162448637e-102,"ANKRD13A",9.43426324897273e-98
"AKT2.6",0.492764438665784,0.0264308036960288,18.6435662090677,1.42421757346957e-77,"AKT2.6",2.84843514693914e-73
"GFRA1.1",0.492634510279468,0.0181178405513308,27.1905754377159,8.3952328679684e-163,"GFRA1.1",1.67904657359368e-158
"NCRNA00275",0.49259669497171,0.0232762911214308,21.1630234560079,2.09358106259506e-99,"NCRNA00275",4.18716212519012e-95
"PSPC1",0.491547992283674,0.0222446433863196,22.0973644642006,3.35061745817326e-108,"PSPC1",6.70123491634651e-104
"PKNOX1.3",0.491283866700528,0.0235376883203315,20.8722224550898,9.57758964808696e-97,"PKNOX1.3",1.91551792961739e-92
"MBOAT2",0.490120822077678,0.0182913287799251,26.7952551711602,3.66999647605869e-158,"MBOAT2",7.33999295211738e-154
"MRPS31",0.489015819106508,0.025458277329337,19.2085196017166,3.1409571345473e-82,"MRPS31",6.28191426909461e-78
"XRCC4.3",0.488360808916772,0.0213334811330759,22.8917543213145,5.61361809802197e-116,"XRCC4.3",1.12272361960439e-111
"FARP1.2",0.487740448779521,0.0231844220807688,21.0374210355709,2.9815883160596e-98,"FARP1.2",5.96317663211919e-94
"CSE1L",0.48756745754309,0.0206297252903338,23.6342195875746,1.71519943344093e-123,"CSE1L",3.43039886688186e-119
"BRD8",0.487391678987213,0.0258759996626317,18.8356656879645,3.85252515182834e-79,"BRD8",7.70505030365668e-75
"COMMD2.1",0.484786174747484,0.0235145436628555,20.6164398381786,1.95420552074596e-94,"COMMD2.1",3.90841104149193e-90
"SETDB1",0.484545597505355,0.0275246143585246,17.6040830652106,2.29189212134402e-69,"SETDB1",4.58378424268804e-65
"APC",0.484297406371492,0.0241117021495155,20.0855751853762,9.86739888536195e-90,"APC",1.97347977707239e-85
"PCID2.1",0.48376811815127,0.0242267316638611,19.9683607703843,1.03804532322408e-88,"PCID2.1",2.07609064644815e-84
"MBNL2.1",0.483612127912383,0.0231812444086642,20.8622159961192,1.18072090725943e-96,"MBNL2.1",2.36144181451887e-92
"LOC148189.4",0.483580637395551,0.0245866493202518,19.6684237488689,4.02086583899321e-86,"LOC148189.4",8.04173167798642e-82
"TMOD2.1",0.482496588227294,0.0229674405339207,21.0078518550943,5.55933517141949e-98,"TMOD2.1",1.1118670342839e-93
"PIGU",0.481525014108859,0.0264143155507137,18.2296987095639,2.99969052342201e-74,"PIGU",5.99938104684401e-70
"AK5.1",0.481483989474866,0.0263886454191592,18.2458774153405,2.23125336558728e-74,"AK5.1",4.46250673117457e-70
"PLEKHG2.1",0.479964125896271,0.0191203273193073,25.1022965183035,4.69431053981274e-139,"PLEKHG2.1",9.38862107962548e-135
"CAMSAP1L1.2",0.479249293522786,0.0237719717480036,20.1602668303286,2.18699519967173e-90,"CAMSAP1L1.2",4.37399039934346e-86
"REV1.2",0.477923095250405,0.0241872549257566,19.759294583755,6.67307943648801e-87,"REV1.2",1.3346158872976e-82
"ADO",0.477672937194906,0.0278822906148547,17.1317681102003,8.60008710424861e-66,"ADO",1.72001742084972e-61
"CAMK2G.1",0.476646612970245,0.0255074288770693,18.6865801044628,6.36655629626097e-78,"CAMK2G.1",1.27331125925219e-73
"TMEM189",0.47646536830994,0.0280384011002611,16.9933145119856,9.20380685190626e-65,"TMEM189",1.84076137038125e-60
"ZFYVE16.2",0.475401714461454,0.0203077619679422,23.4098526076838,3.3920411891697e-121,"ZFYVE16.2",6.7840823783394e-117
"KDM1A.1",0.475108260015531,0.0256635080615014,18.5129896846899,1.62241015287139e-76,"KDM1A.1",3.24482030574278e-72
"ARNTL",0.474836702452367,0.028511210933468,16.6543856576424,2.81217057703537e-62,"ARNTL",5.62434115407074e-58
"FAM48A.4",0.47463642775154,0.025105513101737,18.9056652946361,1.02439352797849e-79,"FAM48A.4",2.04878705595698e-75
"ST6GAL2",0.47368209043787,0.0174062748916161,27.2132948254209,4.52139126562764e-163,"ST6GAL2",9.04278253125528e-159
"SNX24",0.473649345098301,0.0217902384444704,21.7367674202068,9.21657890290106e-105,"SNX24",1.84331578058021e-100
"BBS9.3",0.47334931969036,0.0302304405598335,15.6580357720386,2.92801415980269e-55,"BBS9.3",5.85602831960538e-51
"RARB.2",0.472907670388863,0.0279001414257869,16.9500097928455,1.92421738239156e-64,"RARB.2",3.84843476478311e-60
"EIF3K.3",0.471775438523176,0.0224342166837491,21.0292806374167,3.53976837421343e-98,"EIF3K.3",7.07953674842686e-94
"SPRN.1",0.471465312224869,0.0218270895028937,21.6000081990943,1.79583563922234e-103,"SPRN.1",3.59167127844468e-99
"C2orf64",0.471226077874202,0.0271543256137743,17.3536284633476,1.85170038046254e-67,"C2orf64",3.70340076092508e-63
"NDRG3",0.471175246094954,0.0256134084406224,18.3956480133148,1.42348775700972e-75,"NDRG3",2.84697551401944e-71
"APBB2.6",0.470124394924124,0.0189511804465426,24.8071298909452,7.50962136455765e-136,"APBB2.6",1.50192427291153e-131
"UPF3A",0.469953124809073,0.0206607593362551,22.7461690618703,1.56593874523589e-114,"UPF3A",3.13187749047177e-110
"SHMT1.2",0.469534134791729,0.0257429257850767,18.2393461687995,2.51448087715632e-74,"SHMT1.2",5.02896175431263e-70
